VA Station Number,HCS,Address,City,State,County FIPS,Cases,Active,Convalescent,Deaths,totpop,medhhincome,medhvalue,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Services,Satisfaction,Wait Times
vha_593GG,593,4461 East Charleston Boulevard,Las Vegas,NV,32003.0,645.0,23.0,598.0,24.0,2141574.0,52524.898686156484,220356.38457996352,0.49952933,0.23550622,0.08509955599999999,0.14861453,0.13902998,0.13404813,0.11675618,0.087707922,0.040585101,0.012652377,0.60662764,0.11478800000000003,0.0077466387,0.09610875,0.43893611,0.13878949,0.42916605,0.3322323,0.15807785,0.080523834,0.072380267,0.072593085,0.072136462,0.059918482,0.048915908,0.0031654905,0.064856678,0.034134671,0.018109875,0.11825439,0.057069529,0.015684926999999998,0.059421718,0.11493143,0.15156181,0.28116053,0.046426862,0.035222061,0.1188853,0.16036558,0.022282023,0.031585138,0.11005861,0.063754335,0.057425346,0.1242764,0.12290296,0.00077542558,0.07873759400000001,0.029862855,0.079088427,0.065272138,0.039025776,0.043566413,0.048638329,0.049974348,0.053835254000000006,0.049710009000000006,0.048090119,0.044143271,0.082066111,0.10773041,0.13230871,0.086282514,0.051219214000000006,0.098137386,0.22985107,0.20169687,0.13074569,0.089125618,0.11558887,0.24652918,0.24982798,0.047601674,0.040580668,"['Dermatology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.7099999785423279, 'primary_care_routine': 0.8299999833106995}","[{'service': 'Dermatology', 'new': 7.666666, 'established': 11.5}, {'service': 'Gynecology', 'new': None, 'established': 26.714285}, {'service': 'MentalHealthCare', 'new': 2.0, 'established': 2.870775}, {'service': 'PrimaryCare', 'new': 9.907692, 'established': 2.977029}, {'service': 'SpecialtyCare', 'new': 24.777777, 'established': 1.941176}, {'service': 'WomensHealth', 'new': None, 'established': 26.714285}]"
vha_593GH,593,3650 South Pointe Circle,Laughlin,NV,32003.0,645.0,23.0,598.0,24.0,2141574.0,52524.898686156484,220356.38457996352,0.49952933,0.23550622,0.08509955599999999,0.14861453,0.13902998,0.13404813,0.11675618,0.087707922,0.040585101,0.012652377,0.60662764,0.11478800000000003,0.0077466387,0.09610875,0.43893611,0.13878949,0.42916605,0.3322323,0.15807785,0.080523834,0.072380267,0.072593085,0.072136462,0.059918482,0.048915908,0.0031654905,0.064856678,0.034134671,0.018109875,0.11825439,0.057069529,0.015684926999999998,0.059421718,0.11493143,0.15156181,0.28116053,0.046426862,0.035222061,0.1188853,0.16036558,0.022282023,0.031585138,0.11005861,0.063754335,0.057425346,0.1242764,0.12290296,0.00077542558,0.07873759400000001,0.029862855,0.079088427,0.065272138,0.039025776,0.043566413,0.048638329,0.049974348,0.053835254000000006,0.049710009000000006,0.048090119,0.044143271,0.082066111,0.10773041,0.13230871,0.086282514,0.051219214000000006,0.098137386,0.22985107,0.20169687,0.13074569,0.089125618,0.11558887,0.24652918,0.24982798,0.047601674,0.040580668,"['Audiology', 'Dermatology', 'Gynecology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.800000011920929, 'primary_care_routine': 0.8100000023841858}","[{'service': 'Audiology', 'new': 4.0, 'established': 0.5}, {'service': 'Dermatology', 'new': 3.4, 'established': None}, {'service': 'Gynecology', 'new': None, 'established': 35.0}, {'service': 'MentalHealthCare', 'new': 23.0, 'established': 3.678571}, {'service': 'PrimaryCare', 'new': 13.111111, 'established': 7.861111}, {'service': 'SpecialtyCare', 'new': 5.083333, 'established': 2.173913}, {'service': 'WomensHealth', 'new': None, 'established': 35.0}]"
vha_593QC,593,3525 West Cheyenne Avenue,North Las Vegas,NV,32003.0,645.0,23.0,598.0,24.0,2141574.0,52524.898686156484,220356.38457996352,0.49952933,0.23550622,0.08509955599999999,0.14861453,0.13902998,0.13404813,0.11675618,0.087707922,0.040585101,0.012652377,0.60662764,0.11478800000000003,0.0077466387,0.09610875,0.43893611,0.13878949,0.42916605,0.3322323,0.15807785,0.080523834,0.072380267,0.072593085,0.072136462,0.059918482,0.048915908,0.0031654905,0.064856678,0.034134671,0.018109875,0.11825439,0.057069529,0.015684926999999998,0.059421718,0.11493143,0.15156181,0.28116053,0.046426862,0.035222061,0.1188853,0.16036558,0.022282023,0.031585138,0.11005861,0.063754335,0.057425346,0.1242764,0.12290296,0.00077542558,0.07873759400000001,0.029862855,0.079088427,0.065272138,0.039025776,0.043566413,0.048638329,0.049974348,0.053835254000000006,0.049710009000000006,0.048090119,0.044143271,0.082066111,0.10773041,0.13230871,0.086282514,0.051219214000000006,0.098137386,0.22985107,0.20169687,0.13074569,0.089125618,0.11558887,0.24652918,0.24982798,0.047601674,0.040580668,['MentalHealthCare'],{},"[{'service': 'MentalHealthCare', 'new': 6.0, 'established': 1.6}]"
vha_595,595,1700 South Lincoln Avenue,Lebanon,PA,42075.0,306.0,22.0,258.0,26.0,138674.0,54662.808720352354,156459.5059627773,0.49035147,0.22937249,0.08509886300000001,0.11598425,0.11627991,0.13097624,0.1343078,0.10216046,0.059982404,0.025837576,0.87101406,0.024049209,0.0006562153,0.013968011,0.52772433,0.10883044,0.57123023,0.22538263,0.12882765,0.07455951,0.053126544000000005,0.055545226,0.050390624,0.066832364,0.066259809,0.018240839,0.058057982,0.14670101,0.039846927,0.12561609,0.058638711,0.0093512218,0.042899475,0.074720435,0.24420388,0.092589006,0.049302381,0.039832037,0.11377816,0.17950474,0.037077297,0.018359963,0.06390994,0.047947347,0.02790476,0.095016159,0.12047888,0.0052712299,0.089506678,0.088092081,0.11315276,0.043017212,0.041759726,0.042379085,0.046339220999999986,0.047240105,0.044180850999999986,0.046132769,0.046845969,0.048065915999999986,0.10101162,0.11951727,0.15604061,0.088155255,0.048047148,0.081267245,0.17132998,0.15710466,0.097434796,0.059952617,0.080686301,0.12713778,0.0,0.038665328,0.050697252000000005,"['Audiology', 'Cardiology', 'DentalServices', 'Dermatology', 'EmergencyCare', 'Gastroenterology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'Ophthalmology', 'Optometry', 'Orthopedics', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'Urology', 'WomensHealth']","{'primary_care_urgent': 0.8500000238418579, 'primary_care_routine': 0.9800000190734863, 'specialty_care_urgent': 0.8399999737739563, 'specialty_care_routine': 0.9200000166893005}","[{'service': 'Audiology', 'new': 109.458064, 'established': 15.733944}, {'service': 'Cardiology', 'new': 31.178571, 'established': 13.221024}, {'service': 'Dermatology', 'new': 98.641791, 'established': 22.098445}, {'service': 'Gastroenterology', 'new': 69.653846, 'established': 5.258823}, {'service': 'Gynecology', 'new': None, 'established': 34.066666}, {'service': 'MentalHealthCare', 'new': 7.875, 'established': 2.353363}, {'service': 'Ophthalmology', 'new': 10.5, 'established': 18.202479}, {'service': 'Optometry', 'new': 63.586206, 'established': 34.646586}, {'service': 'Orthopedics', 'new': 45.188976, 'established': 22.807443}, {'service': 'PrimaryCare', 'new': 16.612903, 'established': 4.802481}, {'service': 'SpecialtyCare', 'new': 50.774619, 'established': 18.244645}, {'service': 'Urology', 'new': 22.220779, 'established': 2.584615}, {'service': 'WomensHealth', 'new': None, 'established': 34.066666}]"
vha_595GA,595,5070 Ritter Road,Mechanicsburg,PA,42041.0,306.0,22.0,258.0,26.0,247433.0,63707.31479495001,182998.4410758489,0.49436009,0.20278217,0.098321564,0.13046764,0.12206537,0.13427877,0.13425453,0.099469349,0.053109325,0.025251281,0.88242072,0.037998166,0.0012609474,0.040730219,0.52051711,0.10030146,0.40603134,0.23582953,0.2205054,0.13763373,0.038043894,0.037532218,0.038601473,0.03855839,0.036396854,0.01047058,0.04966183,0.080859236,0.024497507,0.12740926,0.06683231099999999,0.014177754,0.08140698099999999,0.11829613,0.22193821,0.069539264,0.048304386,0.08660654699999999,0.17260185,0.23879115,0.026283618,0.017940495,0.050471533,0.029998729,0.028371384,0.10475343,0.12794907,0.0035563458,0.060553137,0.040334359,0.098394878,0.031625152000000004,0.028095512000000003,0.035630126,0.042841107,0.046380859,0.042669173,0.04270963,0.042952355,0.040606007,0.085045055,0.10488789,0.15426236,0.10379563,0.0703298,0.12816934,0.16947529,0.10296351,0.073108844,0.043662738,0.063616246,0.27653131,0.15034965,0.047477443,0.046974200999999986,"['Cardiology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'Optometry', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.9200000166893005, 'primary_care_routine': 0.9300000071525574}","[{'service': 'Cardiology', 'new': 40.76923, 'established': 2.25}, {'service': 'Gynecology', 'new': None, 'established': 11.083333}, {'service': 'MentalHealthCare', 'new': 12.5, 'established': 5.730593}, {'service': 'Optometry', 'new': 33.0, 'established': 21.571428}, {'service': 'PrimaryCare', 'new': 2.666666, 'established': 3.882352}, {'service': 'SpecialtyCare', 'new': 43.017857, 'established': 37.413919}, {'service': 'WomensHealth', 'new': None, 'established': 11.083333}]"
vha_595GC,595,212 Willow Valley Lakes Drive,Willow Street,PA,42071.0,306.0,22.0,258.0,26.0,538347.0,59017.22842235423,185310.1950055589,0.48979563,0.23804535,0.091610059,0.12953356,0.11328381,0.12618627,0.12987162,0.091682501,0.053844452,0.025942376,0.88501096,0.042775385,0.0016253458,0.021716477,0.54751325,0.083275266,0.50957108,0.2213906,0.17106058,0.097977713,0.039865185,0.038980857,0.040895827,0.15211129,0.11988224,0.026986595,0.08100792799999999,0.16034214,0.034018368,0.11885136,0.049337186,0.013056357,0.047459822,0.08245945,0.22607569,0.08422943199999999,0.051399689000000005,0.024775976,0.14000963,0.19752277,0.030774642,0.012015848,0.05952381,0.034881137,0.025386952,0.095989779,0.11373028,0.011086425,0.096397094,0.08878397199999999,0.093897656,0.040812653,0.034494143,0.038326271,0.044574738,0.044714816,0.046906032,0.044194527,0.047086135,0.041888248,0.086608067,0.11473367,0.15001325,0.10256693,0.06031347400000001,0.10276704,0.18388355,0.14103082,0.092738904,0.065273412,0.08443240800000001,0.26694417,0.02237927,0.029928392,0.042247545,"['Gynecology', 'MentalHealthCare', 'Nutrition', 'Optometry', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.9200000166893005, 'primary_care_routine': 0.9599999785423279}","[{'service': 'Gynecology', 'new': None, 'established': 16.0}, {'service': 'MentalHealthCare', 'new': 17.0, 'established': 4.26923}, {'service': 'Optometry', 'new': 8.8, 'established': 12.715789}, {'service': 'PrimaryCare', 'new': 10.0, 'established': 17.996478}, {'service': 'SpecialtyCare', 'new': 8.285714, 'established': 8.175324}, {'service': 'WomensHealth', 'new': None, 'established': 16.0}]"
vha_595GD,595,2762 Century Boulevard,Wyomissing,PA,42011.0,306.0,22.0,258.0,26.0,416642.0,56889.49010544907,161083.0138221974,0.4917483,0.22613178,0.097832188,0.12104397,0.11621488,0.13933305,0.13362791,0.09189184,0.051108625,0.022815751,0.82645535,0.052176688,0.0071596238,0.014081634,0.492515,0.098381661,0.50767404,0.24745709,0.15934533,0.08552358300000001,0.066550247,0.067295037,0.065731592,0.041101661,0.034802783,0.01815604,0.054871805,0.18588771,0.029557718,0.12226281,0.054645348,0.012996731,0.053946279000000014,0.087314405,0.2271425,0.082140326,0.046133474,0.024944862,0.12948486,0.19516759,0.035101019,0.016940056999999998,0.056708086,0.03639577,0.024772556,0.099105,0.11487338,0.008019574,0.08029419900000001,0.10864578,0.094492145,0.054717191,0.042144924,0.040086232,0.049932994,0.046942066,0.046741374,0.039924387,0.046242885,0.037529051,0.08498255199999999,0.10395101,0.14122757,0.098098621,0.06339217700000001,0.10408696,0.1790579,0.19974206,0.11341492,0.083407022,0.097565062,0.23911735,0.34561101,0.03124137,0.042184692,"['Gynecology', 'MentalHealthCare', 'Nutrition', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.7400000095367432, 'primary_care_routine': 0.9700000286102295}","[{'service': 'Gynecology', 'new': None, 'established': 3.0}, {'service': 'MentalHealthCare', 'new': 12.5, 'established': 0.857142}, {'service': 'PrimaryCare', 'new': 4.5, 'established': 1.059701}, {'service': 'SpecialtyCare', 'new': 4.75, 'established': 1.5}, {'service': 'WomensHealth', 'new': None, 'established': 3.0}]"
vha_595GE,595,2251 Eastern Boulevard,York,PA,42133.0,306.0,22.0,258.0,26.0,444014.0,59090.27984653306,160158.3122503134,0.49416235,0.22262812,0.08291630400000001,0.12218759,0.12155697,0.14378601,0.14035818,0.095967695,0.050577234000000006,0.020021891,0.88790447,0.058083754,0.0014864396,0.01515718,0.52780181,0.10612087,0.50800067,0.24978271,0.15842165,0.083794937,0.050313525,0.055577789,0.044549763,0.033037178,0.03051099,0.0080140596,0.071447834,0.15906313,0.033206884,0.11419248,0.060300965,0.013942576000000002,0.053846568,0.087781593,0.21961579,0.07753816200000001,0.051086821,0.049963143,0.13720088,0.20462595,0.028249223,0.019098002,0.057424355,0.030595459,0.020904874,0.096438393,0.12458874,0.0027058125,0.091238022,0.08878391199999999,0.098146386,0.04158394,0.036024619,0.042039428,0.044579662,0.045817662,0.0427869,0.039201375,0.044457033,0.041945994,0.08815491199999999,0.11964799,0.14627665,0.10227512,0.064259186,0.10094953,0.17595693,0.14858167,0.091648787,0.064189516,0.085914746,0.21690129,0.03409091,0.045098983,0.043083955,"['Gynecology', 'MentalHealthCare', 'Nutrition', 'Optometry', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.8399999737739563, 'primary_care_routine': 0.9599999785423279}","[{'service': 'Gynecology', 'new': None, 'established': 3.2}, {'service': 'MentalHealthCare', 'new': 5.0, 'established': 6.444866}, {'service': 'Optometry', 'new': 75.260869, 'established': 21.564102}, {'service': 'PrimaryCare', 'new': 11.75, 'established': 4.326781}, {'service': 'SpecialtyCare', 'new': 58.32258, 'established': 12.314285}, {'service': 'WomensHealth', 'new': None, 'established': 3.2}]"
vha_595GF,595,1410 Laurel Boulevard,Pottsville,PA,42107.0,306.0,22.0,258.0,26.0,143555.0,45486.07032097528,90065.93310150418,0.51083559,0.1976455,0.071561426,0.11840758,0.12281007,0.14513601,0.14756016,0.10835569,0.059161995,0.029361568,0.93612903,0.030106928,0.0021106892000000003,0.005126955,0.49326748,0.1065479,0.58015996,0.25770906,0.10743597,0.054695021,0.062327016,0.064410388,0.059939642,0.02796983,0.037396621,0.021443957000000003,0.066565618,0.18886319,0.025321102,0.13507779,0.065432787,0.0085680094,0.03559633,0.061938573,0.25131232,0.049094535,0.041276425,0.049509373,0.09638612,0.18637416,0.042648584,0.02259274,0.041100919,0.028942959,0.022704428,0.082536899,0.12201037,0.0040047867,0.1072517,0.11009175,0.13335460000000002,0.063626923,0.05725912,0.065533854,0.059932235999999986,0.055028688,0.060391944,0.049886774,0.051453188,0.043978684,0.081521459,0.11482471,0.12502341,0.079137795,0.041033149,0.051368054,0.16857085,0.17329901,0.12294418,0.090810567,0.11670622,0.53333336,0.41379312,0.041629024,0.054894365,"['MentalHealthCare', 'PrimaryCare']","{'primary_care_urgent': 0.8799999952316284, 'primary_care_routine': 0.9200000166893005}","[{'service': 'MentalHealthCare', 'new': None, 'established': 3.342857}, {'service': 'PrimaryCare', 'new': None, 'established': 2.764044}]"
vha_595QA,595,1 Garrison Road,Annville,PA,42075.0,306.0,22.0,258.0,26.0,138674.0,54662.808720352354,156459.5059627773,0.49035147,0.22937249,0.08509886300000001,0.11598425,0.11627991,0.13097624,0.1343078,0.10216046,0.059982404,0.025837576,0.87101406,0.024049209,0.0006562153,0.013968011,0.52772433,0.10883044,0.57123023,0.22538263,0.12882765,0.07455951,0.053126544000000005,0.055545226,0.050390624,0.066832364,0.066259809,0.018240839,0.058057982,0.14670101,0.039846927,0.12561609,0.058638711,0.0093512218,0.042899475,0.074720435,0.24420388,0.092589006,0.049302381,0.039832037,0.11377816,0.17950474,0.037077297,0.018359963,0.06390994,0.047947347,0.02790476,0.095016159,0.12047888,0.0052712299,0.089506678,0.088092081,0.11315276,0.043017212,0.041759726,0.042379085,0.046339220999999986,0.047240105,0.044180850999999986,0.046132769,0.046845969,0.048065915999999986,0.10101162,0.11951727,0.15604061,0.088155255,0.048047148,0.081267245,0.17132998,0.15710466,0.097434796,0.059952617,0.080686301,0.12713778,0.0,0.038665328,0.050697252000000005,[],{},[]
vha_596,596,2250 Leestown Road,Lexington,KY,21067.0,197.0,22.0,163.0,12.0,318734.0,50782.76092472697,167093.5740394436,0.49085757,0.21021917,0.142655,0.15568468,0.13109364,0.12004681,0.11457516,0.074996702,0.034938224,0.015790597,0.75380725,0.14393193,0.0025413041,0.036400259,0.42744449,0.12084257,0.29171294,0.27886999,0.24306098,0.18635613,0.054399446,0.055887498,0.052807532,0.028954959,0.013232514,0.017917288,0.042949765999999986,0.091168262,0.026048934,0.12838618,0.034944426,0.016515903000000002,0.051851273,0.11627893,0.27886373,0.10924795,0.051454313,0.034373045,0.15439902,0.27815402,0.026794735,0.014855891,0.068355143,0.034770004,0.032165714,0.107618,0.11014411,0.009081942,0.049397346,0.052873742,0.061390318,0.07491111,0.050952595,0.049128145,0.049058273,0.050960358,0.052730463,0.047241587,0.045168702000000005,0.03904321,0.07547009,0.10086486,0.11985467,0.07689859,0.054880984,0.11283636,0.18879056,0.21954797,0.18429115,0.07315003099999999,0.13996646,0.32227597,0.40463918,0.034461506,0.027984317,"['Audiology', 'DentalServices', 'Dermatology', 'Gynecology', 'MentalHealthCare', 'Nutrition', 'Optometry', 'Podiatry', 'PrimaryCare', 'SpecialtyCare', 'WomensHealth']","{'primary_care_urgent': 0.8600000143051147, 'primary_care_routine': 0.9399999976158142, 'specialty_care_urgent': 0.7599999904632568, 'specialty_care_routine': 0.9300000071525574}","[{'service': 'Audiology', 'new': 16.774647, 'established': 0.590163}, {'service': 'Dermatology', 'new': 5.428571, 'established': 0.0}, {'service': 'Gynecology', 'new': 13.916666, 'established': 9.354166}, {'service': 'MentalHealthCare', 'new': 4.380952, 'established': 0.736477}, {'service': 'Optometry', 'new': 12.219512, 'established': 6.350824}, {'service': 'PrimaryCare', 'new': 12.89, 'established': 3.142255}, {'service': 'SpecialtyCare', 'new': 12.611675, 'established': 4.262807}, {'service': 'WomensHealth', 'new': 13.5, 'established': 6.344086}]"
vha_596A4,596,1101 Veterans Drive,Lexington,KY,21067.0,197.0,22.0,163.0,12.0,318734.0,50782.76092472697,167093.5740394436,0.49085757,0.21021917,0.142655,0.15568468,0.13109364,0.12004681,0.11457516,0.074996702,0.034938224,0.015790597,0.75380725,0.14393193,0.0025413041,0.036400259,0.42744449,0.12084257,0.29171294,0.27886999,0.24306098,0.18635613,0.054399446,0.055887498,0.052807532,0.028954959,0.013232514,0.017917288,0.042949765999999986,0.091168262,0.026048934,0.12838618,0.034944426,0.016515903000000002,0.051851273,0.11627893,0.27886373,0.10924795,0.051454313,0.034373045,0.15439902,0.27815402,0.026794735,0.014855891,0.068355143,0.034770004,0.032165714,0.107618,0.11014411,0.009081942,0.049397346,0.052873742,0.061390318,0.07491111,0.050952595,0.049128145,0.049058273,0.050960358,0.052730463,0.047241587,0.045168702000000005,0.03904321,0.07547009,0.10086486,0.11985467,0.07689859,0.054880984,0.11283636,0.18879056,0.21954797,0.18429115,0.07315003099999999,0.13996646,0.32227597,0.40463918,0.034461506,0.027984317,"['Audiology', 'Cardiology', 'DentalServices', 'Dermatology', 'Gastroenterology', 'MentalHealthCare', 'Ophthalmology', 'Orthopedics', 'Podiatry', 'SpecialtyCare', 'Urology']",{},"[{'service': 'Audiology', 'new': 3.649006, 'established': 1.353233}, {'service': 'Cardiology', 'new': 20.842105, 'established': 4.09489}, {'service': 'Dermatology', 'new': 19.40909, 'established': 6.769035}, {'service': 'Gastroenterology', 'new': 9.560975, 'established': 9.138211}, {'service': 'MentalHealthCare', 'new': None, 'established': 0.454545}, {'service': 'Ophthalmology', 'new': 11.333333, 'established': 9.069965}, {'service': 'Orthopedics', 'new': 27.30303, 'established': 16.219653}, {'service': 'SpecialtyCare', 'new': 15.451143, 'established': 5.75608}, {'service': 'Urology', 'new': 12.583333, 'established': 3.539845}]"
vha_596GA,596,300 Medpark Drive,Somerset,KY,21199.0,197.0,22.0,163.0,12.0,64145.0,35065.60830741417,102179.5236931849,0.49133992,0.22279212,0.076529734,0.11877777,0.12014966,0.13902876,0.14016679999999998,0.10791177,0.053831164,0.020812223,0.96160263,0.010180061,0.0031958844,0.0077480706,0.49910179,0.15611742,0.55765939,0.28890866,0.08850817400000001,0.064923793,0.084230043,0.091928571,0.076251112,0.10006716,0.072463766,0.014489301,0.07653527,0.12512405,0.022666825,0.13036402,0.042673972,0.018181097,0.044023659000000014,0.070858642,0.25775078,0.088285498,0.065340795,0.043706086,0.07713072,0.21988012,0.03604462,0.016513833999999998,0.060934462,0.033186454,0.039180659,0.10301298,0.12174983,0.008495097,0.1003136,0.095827878,0.087729745,0.12512177,0.083934069,0.080738805,0.06706152900000001,0.061255503,0.05954097200000001,0.040330436,0.043720532,0.049097922,0.073997587,0.08428476800000001,0.1047812,0.053228382000000005,0.030238086,0.042668432,0.2085388,0.29224306,0.24810496,0.12840091,0.23242564,0.25,0.27804878,0.045753602,0.051871464000000006,"['Audiology', 'Cardiology', 'Dermatology', 'MentalHealthCare', 'Optometry', 'PrimaryCare', 'SpecialtyCare', 'Urology']","{'primary_care_urgent': 0.7599999904632568, 'primary_care_routine': 0.9200000166893005}","[{'service': 'Audiology', 'new': 7.854166, 'established': 2.512953}, {'service': 'Cardiology', 'new': None, 'established': 0.0}, {'service': 'Dermatology', 'new': 0.076923, 'established': 0.0}, {'service': 'MentalHealthCare', 'new': 0.083333, 'established': 2.913461}, {'service': 'Optometry', 'new': 10.142857, 'established': 0.431192}, {'service': 'PrimaryCare', 'new': 13.466666, 'established': 1.83808}, {'service': 'SpecialtyCare', 'new': 9.626373, 'established': 1.941398}, {'service': 'Urology', 'new': None, 'established': 12.0}]"
vha_596GB,596,333 Beacon Hill Road,Morehead,KY,21205.0,197.0,22.0,163.0,12.0,24499.0,34804.84246414288,116327.45774301053,0.48014206,0.19208947,0.23600963,0.11531083,0.10135107,0.11457611,0.10735132,0.078370549,0.040573083,0.014367933,0.95975345,0.017633373,0.0018368097,0.0071431487,0.39899629,0.12585266,0.45985296,0.27385625,0.11605167,0.1502391,0.047506388,0.047528155,0.047484985999999986,0.0,0.0011325028,0.020466965,0.060307998,0.1184302,0.0058618975,0.13303527,0.022553403,0.012220566,0.043020368,0.045305513,0.3114754,0.11266766,0.057625435,0.057029311,0.091306508,0.26269251,0.038549427,0.032488823,0.08534525300000001,0.034277197,0.021957278,0.11783408,0.080576256,0.0087431697,0.064878292,0.081470445,0.079880774,0.1095826,0.078071721,0.091593184,0.064667843,0.060199883,0.066078775,0.054791298,0.057965900999999986,0.040681951,0.067842446,0.077483833,0.099706054,0.05537919,0.031158142000000007,0.044797178,0.21073887,0.30813953,0.27485168,0.12765957,0.26368326,0.040462427,0.0,0.029353812000000007,0.028747536,"['Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.7699999809265137, 'primary_care_routine': 0.9599999785423279}","[{'service': 'Dermatology', 'new': 0.181818, 'established': 0.0}, {'service': 'MentalHealthCare', 'new': 7.0, 'established': 0.0}, {'service': 'PrimaryCare', 'new': 7.555555, 'established': 0.256965}, {'service': 'SpecialtyCare', 'new': 5.5625, 'established': 0.0}]"
vha_596GC,596,210 Black Gold Boulevard,Hazard,KY,21193.0,197.0,22.0,163.0,12.0,26917.0,28708.28500071149,68242.97600504116,0.49310845,0.22383624,0.074339636,0.12352788,0.12586841,0.1463016,0.14934799,0.095367238,0.044767246,0.016643757,0.95998812,0.01136828,0.0010773861,0.011999851,0.50303388,0.14544459,0.58011752,0.29638451,0.051770683,0.07172727599999999,0.13916926,0.14074363,0.13760403,0.0,0.025225226,0.057948139,0.065614432,0.032243516,0.029988727000000007,0.12491544,0.043855693,0.0091319056,0.041939121,0.10766629,0.34667417,0.053776775,0.037316799,0.048928972,0.078917697,0.24137542,0.05310034,0.016347239,0.031228861,0.060315672,0.020180384,0.10868095,0.14024803,0.0064261556,0.11781285,0.044870351,0.08049605,0.17078410000000002,0.096222699,0.08127461400000001,0.059434298,0.076709628,0.053079125,0.030791264,0.046902973,0.05218403,0.065789476,0.08682420099999999,0.077694237,0.037504476,0.02631579,0.038489081,0.23887135,0.32851169,0.27920333,0.15237135,0.27410156,0.23247233,0.37931034,0.020629907,0.038722955,"['Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.9700000286102295, 'primary_care_routine': 0.9700000286102295}","[{'service': 'Dermatology', 'new': 0.0, 'established': None}, {'service': 'MentalHealthCare', 'new': 0.0, 'established': 0.0}, {'service': 'PrimaryCare', 'new': 11.0, 'established': 2.53271}, {'service': 'SpecialtyCare', 'new': 14.181818, 'established': 0.770491}]"
vha_596GD,596,209 Pauline Drive,Berea,KY,21151.0,197.0,22.0,163.0,12.0,89700.0,45020.945430317595,143328.7436420241,0.48759198,0.20995541,0.17889632,0.12272018,0.12239688,0.12104794,0.11447046,0.07974358599999999,0.03471572,0.016053511,0.91367894,0.042753622000000005,0.0036789298,0.010011149,0.44188499,0.12225917,0.40762496,0.28724918,0.1824699,0.12265597,0.065692134,0.062633879,0.0689862,0.012634238999999998,0.0080971662,0.012626022,0.050741866,0.1349629,0.01483736,0.1169631,0.034382727,0.020092258,0.033288948,0.076445691,0.2888054,0.11627354,0.043132965,0.057447214,0.11636865,0.24053642,0.031576946,0.024966711000000003,0.074852578,0.039566293,0.029912498,0.087454826,0.11803310000000003,0.004731786,0.064675674,0.095182613,0.072141908,0.090493247,0.067049868,0.057991512,0.05624605,0.055824731,0.043937523,0.04857203,0.05489181,0.035059735,0.081495076,0.09443558,0.12266394,0.085708268,0.045893647,0.059736978,0.17154476,0.19726646,0.20829892,0.094502777,0.18274808,0.39104757,0.13333334,0.052603327000000005,0.029649405,"['Audiology', 'Dermatology', 'MentalHealthCare', 'PrimaryCare', 'SpecialtyCare']","{'primary_care_urgent': 0.7699999809265137, 'primary_care_routine': 0.9700000286102295}","[{'service': 'Audiology', 'new': 5.082474, 'established': 5.232876}, {'service': 'Dermatology', 'new': 1.0, 'established': None}, {'service': 'MentalHealthCare', 'new': 13.0, 'established': 0.771084}, {'service': 'PrimaryCare', 'new': 11.84375, 'established': 2.050193}, {'service': 'SpecialtyCare', 'new': 5.169811, 'established': 5.232876}]"
